Area,Room,Parking,Warehouse,Elevator,Address,Price
231,3,TRUE,TRUE,TRUE,Zaferanieh,43197000000
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1750000000
103,2,TRUE,TRUE,TRUE,Saadat Abad,5700000000
78,2,FALSE,FALSE,FALSE,Parand,455000000
85,2,TRUE,TRUE,TRUE,Gheitarieh,7200000000
195,3,TRUE,TRUE,TRUE,Velenjak,19500000000
142,3,TRUE,TRUE,TRUE,Amirabad,5500000000
90,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1315000000
85,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000
350,4,TRUE,TRUE,TRUE,Niavaran,80500000000
210,4,TRUE,TRUE,TRUE,Niavaran,21000000000
87,2,TRUE,TRUE,TRUE,Pardis,890000000
85,2,TRUE,TRUE,TRUE,Southern Janatabad,4400000000
92,2,TRUE,TRUE,TRUE,Southern Janatabad,3990000000
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,4150000000
87,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3050000000
108,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3450000000
85,2,TRUE,TRUE,FALSE,Southern Janatabad,3400000000
68,2,TRUE,TRUE,TRUE,Southern Janatabad,2200000000
138,2,TRUE,TRUE,TRUE,Zaferanieh,17250000000
78,2,TRUE,TRUE,TRUE,Parand,210000000
94,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1712000000
168,3,TRUE,TRUE,TRUE,Aqdasieh,16000000000
100,2,TRUE,TRUE,TRUE,Niavaran,6200000000
100,2,TRUE,TRUE,TRUE,Ajudaniye,6300000000
44,1,FALSE,TRUE,FALSE,Parastar,1030000000
300,3,FALSE,FALSE,FALSE,Lavasan,27000000000
280,4,TRUE,TRUE,TRUE,Velenjak,30800000000
65,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2760000000
180,3,TRUE,TRUE,TRUE,Ajudaniye,13500000000
176,2,TRUE,TRUE,FALSE,Islamshahr,2800000000
83,2,TRUE,TRUE,TRUE,Central Janatabad,3859000000
300,4,TRUE,TRUE,TRUE,Farmanieh,37000000000
68,2,FALSE,TRUE,FALSE,Pirouzi,1380000000
220,3,TRUE,TRUE,TRUE,Aqdasieh,35000000000
140,3,TRUE,TRUE,TRUE,Andisheh,1484000000
290,4,TRUE,TRUE,TRUE,Farmanieh,36000000000
75,2,FALSE,TRUE,TRUE,Kahrizak,862500000
133,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,8000000000
87,2,TRUE,TRUE,TRUE,Abazar,5655000000
60,2,FALSE,TRUE,TRUE,Pirouzi,1500000000
110,2,TRUE,TRUE,TRUE,Pardis,535000000
149,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,8642000000
238,3,TRUE,TRUE,TRUE,Velenjak,42840000000
90,2,TRUE,TRUE,TRUE,Punak,3500000000
100,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1850000000
94,2,TRUE,TRUE,TRUE,Central Janatabad,4512000000
80,2,TRUE,TRUE,TRUE,Parastar,3360000000
55,2,FALSE,FALSE,FALSE,Parastar,1280000000
114,3,TRUE,TRUE,TRUE,Saadat Abad,6800000000
75,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,1890000000
146,3,TRUE,TRUE,TRUE,Heravi,7600000000
70,2,TRUE,TRUE,FALSE,Punak,2280000000
86,2,TRUE,TRUE,TRUE,Amirabad,4730000000
69,1,FALSE,TRUE,TRUE,Persian Gulf Martyrs Lake,2100000000
60,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,3300000000
101,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3500000000
97,2,TRUE,TRUE,TRUE,Hashemi,2300000000
105,2,TRUE,TRUE,TRUE,Hakimiyeh,3570000000
110,2,TRUE,TRUE,FALSE,Saadat Abad,12500000000
75,2,TRUE,TRUE,TRUE,Punak,2700000000
110,2,TRUE,TRUE,TRUE,Punak,6490000000
149,3,TRUE,TRUE,FALSE,Mirdamad,9238000000
105,2,TRUE,TRUE,TRUE,Railway,5000000000
110,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3500000000
69,2,TRUE,TRUE,TRUE,Pirouzi,1800000000
190,3,TRUE,TRUE,TRUE,Kook,13000000000
160,2,TRUE,TRUE,TRUE,Yousef Abad,8600000000
67,2,FALSE,TRUE,TRUE,Pirouzi,2000000000
121,2,TRUE,TRUE,TRUE,Narmak,5500000000
105,2,TRUE,TRUE,TRUE,Gisha,7350000000
83,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2400000000
62,1,FALSE,TRUE,TRUE,Pirouzi,1380000000
55,1,TRUE,TRUE,TRUE,Pirouzi,1750000000
88,2,TRUE,TRUE,TRUE,Pirouzi,2450000000
86,2,TRUE,FALSE,TRUE,Air force,3000000000
62,1,TRUE,TRUE,TRUE,Narmak,2250000000
65,1,TRUE,TRUE,FALSE,Araj,3100000000
135,2,TRUE,TRUE,TRUE,Niavaran,14850000000
226,4,TRUE,TRUE,TRUE,Mahmoudieh,17000000000
70,2,TRUE,TRUE,TRUE,Tenant,2030000000
85,1,TRUE,TRUE,TRUE,Kamranieh,7100000000
170,3,TRUE,TRUE,TRUE,Punak,9350000000
170,3,TRUE,TRUE,TRUE,Niavaran,14000000000
574,5,TRUE,TRUE,FALSE,North Program Organization,60000000000
360,4,TRUE,TRUE,TRUE,Niavaran,38000000000
120,2,TRUE,TRUE,TRUE,Saadat Abad,7300000000
120,3,TRUE,TRUE,TRUE,Punak,6660000000
97,2,TRUE,FALSE,TRUE,Tenant,2330000000
150,3,TRUE,TRUE,TRUE,Pasdaran,11456000000
140,2,TRUE,TRUE,TRUE,Pasdaran,10500000000
85,2,TRUE,TRUE,TRUE,Punak,3300000000
240,3,TRUE,TRUE,TRUE,Velenjak,46000000000
120,3,TRUE,TRUE,TRUE,Pardis,670000000
100,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,4700000000
105,3,TRUE,TRUE,FALSE,Andisheh,3400000000
75,2,TRUE,TRUE,TRUE,Punak,2980000000
51,1,TRUE,TRUE,TRUE,Tenant,1380000000
89,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,4100000000
130,3,TRUE,TRUE,TRUE,Saadat Abad,10500000000
140,2,TRUE,TRUE,TRUE,Pasdaran,10000000000
100,2,TRUE,TRUE,TRUE,Punak,5650000000
290,3,TRUE,TRUE,TRUE,Farmanieh,37000000000
290,4,TRUE,TRUE,TRUE,Farmanieh,34000000000
200,3,TRUE,TRUE,TRUE,Farmanieh,35000000000
200,3,TRUE,TRUE,TRUE,Aqdasieh,34800000000
450,3,TRUE,FALSE,FALSE,Damavand,3850000000
37,1,FALSE,TRUE,FALSE,Andisheh,355000000
140,3,TRUE,TRUE,TRUE,Gheitarieh,8900000000
150,3,TRUE,TRUE,TRUE,Sadeghieh,5400000000
465,2,TRUE,FALSE,FALSE,Damavand,3300000000
160,3,TRUE,TRUE,TRUE,Gheitarieh,9800000000
403,5,TRUE,FALSE,FALSE,Andisheh,13000000000
165,2,TRUE,TRUE,TRUE,Pakdasht,1200000000
405,5,TRUE,TRUE,FALSE,Andisheh,11000000000
400,5,TRUE,TRUE,FALSE,Andisheh,11000000000
87,2,TRUE,TRUE,TRUE,Pardis,550000000
88,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3100000000
145,3,TRUE,TRUE,TRUE,Heravi,9000000000
86,2,TRUE,TRUE,TRUE,Air force,2924000000
350,3,TRUE,TRUE,FALSE,Pasdaran,1000000000
200,3,TRUE,TRUE,TRUE,Kook,12000000000
115,3,TRUE,TRUE,TRUE,Velenjak,12650000000
90,2,TRUE,TRUE,TRUE,Gheitarieh,7000000000
107,3,TRUE,TRUE,TRUE,Gheitarieh,6420000000
84,2,TRUE,TRUE,TRUE,Pirouzi,2688000000
112,2,TRUE,TRUE,TRUE,Pardis,480000000
114,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3690000000
120,3,TRUE,TRUE,TRUE,Pardis,650000000
113,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3800000000
84,2,TRUE,TRUE,TRUE,West Pars,3100000000
45,1,FALSE,TRUE,FALSE,Shahran,1580000000
53,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,1920000000
155,2,TRUE,TRUE,TRUE,Pardis,1900000000
56,1,TRUE,TRUE,TRUE,Shahran,2450000000
67,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2380000000
79,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2600000000
65,1,TRUE,TRUE,TRUE,Gheitarieh,4225000000
113,2,TRUE,TRUE,TRUE,Rudhen,1550000000
54,1,TRUE,TRUE,FALSE,Aqdasieh,3500000000
170,3,FALSE,FALSE,FALSE,Velenjak,15700000000
42,1,FALSE,TRUE,TRUE,Jeyhoon,1050000000
160,3,FALSE,TRUE,FALSE,Pakdasht,910000000
56,1,TRUE,TRUE,TRUE,Punak,2850000000
75,2,TRUE,TRUE,TRUE,Rudhen,1000000000
80,2,TRUE,TRUE,FALSE,Rudhen,750000000
41,1,FALSE,TRUE,TRUE,Farmanieh,2530000000
117,2,FALSE,TRUE,TRUE,Rudhen,1580000000
88,2,TRUE,TRUE,TRUE,Abazar,5600000000
114,2,TRUE,TRUE,TRUE,Abazar,6700000000
75,2,TRUE,TRUE,TRUE,Shahrake Qods,735000000
160,3,TRUE,TRUE,TRUE,Andisheh,3000000000
87,2,TRUE,TRUE,TRUE,Abazar,5600000000
104,2,TRUE,TRUE,TRUE,Abazar,3400000000
90,2,FALSE,TRUE,FALSE,Shahrake Qods,665000000
120,2,TRUE,TRUE,FALSE,Andisheh,1800000000
88,2,FALSE,TRUE,TRUE,Shahrake Qods,760000000
76,2,TRUE,TRUE,TRUE,Abazar,3000000000
85,2,TRUE,TRUE,TRUE,Southern Janatabad,3600000000
71,2,FALSE,TRUE,FALSE,Northern Janatabad,2600000000
200,3,TRUE,TRUE,TRUE,Heravi,14950000000
104,2,TRUE,FALSE,TRUE,Air force,4200000000
165,3,TRUE,TRUE,TRUE,Aqdasieh,20000000000
82,2,TRUE,TRUE,TRUE,Abazar,3800000000
115,2,TRUE,TRUE,TRUE,Gheitarieh,8300000000
350,5,TRUE,TRUE,TRUE,Gheitarieh,35000000000
106,2,TRUE,TRUE,TRUE,Abazar,4500000000
40,1,FALSE,TRUE,TRUE,Karoon,880000000
130,2,TRUE,TRUE,TRUE,Gheitarieh,12000000000
46,1,TRUE,TRUE,FALSE,Jeyhoon,750000000
121,2,TRUE,TRUE,TRUE,Dehkade Olampic,4840000000
80,2,TRUE,TRUE,TRUE,Jeyhoon,1500000000
154,3,TRUE,TRUE,TRUE,Ostad Moein,4000000000
60,1,FALSE,TRUE,FALSE,Jeyhoon,1020000000
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2300000000
89,2,TRUE,FALSE,TRUE,Andisheh,1100000000
70,2,TRUE,TRUE,TRUE,Jeyhoon,1600000000
45,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,1300000000
113,2,TRUE,TRUE,TRUE,Amirabad,5080000000
85,2,TRUE,TRUE,TRUE,Dorous,4200000000
42,1,TRUE,FALSE,TRUE,Vahidieh,975000000
108,2,TRUE,TRUE,TRUE,Shahran,4300000000
82,2,TRUE,TRUE,TRUE,Punak,2900000000
76,2,TRUE,FALSE,TRUE,Punak,4250000000
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2200000000
79,2,TRUE,TRUE,TRUE,Punak,3250000000
71,2,TRUE,TRUE,TRUE,Punak,2700000000
73,2,TRUE,TRUE,TRUE,Punak,3550000000
89,2,TRUE,TRUE,TRUE,Shahrake Qods,1610000000
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2750000000
96,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3950000000
95,2,TRUE,TRUE,TRUE,Andisheh,1200000000
60,2,TRUE,TRUE,TRUE,Punak,2050000000
88,2,FALSE,FALSE,TRUE,Parand,485000000
145,3,TRUE,TRUE,TRUE,Pasdaran,1450000000
75,2,FALSE,TRUE,FALSE,Malard,250000000
145,3,TRUE,TRUE,TRUE,Gholhak,7850000000
105,3,TRUE,TRUE,TRUE,Ostad Moein,2910000000
100,2,FALSE,TRUE,FALSE,Tehransar,2000000000
67,2,TRUE,TRUE,TRUE,Feiz Garden,2120000000
78,2,TRUE,FALSE,TRUE,Jeyhoon,2250000000
125,2,TRUE,TRUE,TRUE,Gheitarieh,12500000000
91,2,TRUE,TRUE,TRUE,Shahran,3350000000
195,3,TRUE,TRUE,TRUE,Gheitarieh,19000000000
87,2,FALSE,FALSE,TRUE,Pardis,585000000
99,2,TRUE,TRUE,TRUE,Punak,4200000000
113,2,TRUE,TRUE,TRUE,Punak,5100000000
100,2,TRUE,TRUE,TRUE,Punak,4300000000
200,3,TRUE,TRUE,TRUE,Zaferanieh,24000000000
106,2,TRUE,TRUE,TRUE,Pardis,560000000
105,2,TRUE,TRUE,TRUE,Shahran,3750000000
228,3,TRUE,TRUE,TRUE,Zaferanieh,20292000000
75,2,TRUE,TRUE,TRUE,Shahran,3650000000
84,3,TRUE,TRUE,TRUE,Shahran,3050000000
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3150000000
66,2,TRUE,FALSE,TRUE,Ostad Moein,1580000000
130,3,TRUE,TRUE,TRUE,Northern Suhrawardi,7800000000
101,2,TRUE,TRUE,TRUE,Central Janatabad,4700000000
103,2,FALSE,TRUE,FALSE,Shahran,3220000000
60,2,TRUE,TRUE,FALSE,Pirouzi,1450000000
123,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,360000000
70,2,TRUE,TRUE,TRUE,Punak,2700000000
177,3,TRUE,TRUE,TRUE,Velenjak,21700000000
230,3,TRUE,TRUE,TRUE,Farmanieh,22000000000
105,2,TRUE,TRUE,TRUE,Pardis,540000000
87,2,FALSE,FALSE,TRUE,Pardis,810000000
104,2,TRUE,TRUE,TRUE,Pardis,590000000
105,2,TRUE,TRUE,TRUE,Pardis,555000000
310,3,TRUE,TRUE,TRUE,Elahieh,45500000000
108,2,TRUE,TRUE,TRUE,Shams Abad,4550000000
105,2,TRUE,TRUE,TRUE,Pardis,540000000
75,2,TRUE,TRUE,FALSE,Central Janatabad,2750000000
108,2,TRUE,TRUE,TRUE,Shams Abad,4130000000
105,2,TRUE,TRUE,TRUE,Pardis,550000000
116,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,5050000000
43,1,TRUE,TRUE,TRUE,Shams Abad,1800000000
64,2,FALSE,TRUE,FALSE,Jeyhoon,920000000
48,1,TRUE,TRUE,FALSE,Salsabil,1048000000
134,3,TRUE,TRUE,TRUE,Andisheh,1100000000
134,3,TRUE,TRUE,TRUE,Andisheh,1100000000
100,2,FALSE,FALSE,FALSE,Pardis,650000000
230,3,TRUE,TRUE,TRUE,Farmanieh,20700000000
238,3,TRUE,TRUE,TRUE,Velenjak,46900000000
48,1,TRUE,TRUE,FALSE,Salsabil,995000000
270,5,TRUE,TRUE,FALSE,Aqdasieh,14500000000
105,2,FALSE,TRUE,FALSE,Andisheh,1100000000
105,2,TRUE,TRUE,TRUE,Pardis,550000000
86,2,TRUE,TRUE,TRUE,Pardis,780000000
130,3,TRUE,TRUE,TRUE,West Pars,6760000000
87,2,TRUE,TRUE,TRUE,Pardis,960000000
80,2,FALSE,TRUE,FALSE,Shahrake Qods,1200000000
112,2,TRUE,TRUE,TRUE,Yousef Abad,5600000000
120,2,TRUE,TRUE,FALSE,Pardis,1800000000
125,2,TRUE,TRUE,TRUE,Pardis,2100000000
100,2,TRUE,TRUE,TRUE,,3100000000
100,2,TRUE,TRUE,TRUE,Pirouzi,2600000000
123,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,5600000000
100,2,TRUE,TRUE,TRUE,Pirouzi,4000000000
88,2,TRUE,TRUE,TRUE,Northern Janatabad,2980000000
87,2,TRUE,TRUE,TRUE,Pardis,720000000
66,2,TRUE,FALSE,TRUE,Ostad Moein,1580000000
85,2,TRUE,TRUE,TRUE,Pardis,730000000
84,2,FALSE,TRUE,FALSE,Sattarkhan,2600000000
110,2,TRUE,TRUE,TRUE,Yousef Abad,5700000000
170,3,TRUE,TRUE,TRUE,Niavaran,22100000000
220,3,TRUE,TRUE,TRUE,Niavaran,19800000000
101,2,TRUE,TRUE,TRUE,Yousef Abad,5500000000
100,2,TRUE,TRUE,TRUE,Gheitarieh,6800000000
193,3,TRUE,TRUE,TRUE,Kook,13000000000
45,1,FALSE,TRUE,FALSE,Andisheh,395000000
86,2,TRUE,FALSE,TRUE,Pirouzi,2050000000
138,3,TRUE,TRUE,TRUE,Islamshahr,1690000000
100,2,FALSE,TRUE,FALSE,Tehransar,2000000000
55,1,TRUE,TRUE,TRUE,Saadat Abad,4000000000
100,2,TRUE,TRUE,TRUE,Gheitarieh,8200000000
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3024000000
94,2,TRUE,TRUE,TRUE,Gheitarieh,8350000000
101,2,TRUE,TRUE,TRUE,Gheitarieh,8800000000
101,2,TRUE,TRUE,TRUE,Gheitarieh,8500000000
99,1,TRUE,TRUE,TRUE,Gheitarieh,8400000000
97,2,TRUE,TRUE,TRUE,Shahrake Gharb,7500000000
126,2,TRUE,TRUE,TRUE,Gheitarieh,11500000000
105,2,TRUE,TRUE,TRUE,Pardis,525000000
101,2,TRUE,TRUE,TRUE,Tarasht,3345000000
100,2,TRUE,TRUE,TRUE,Gheitarieh,8300000000
90,2,TRUE,TRUE,TRUE,Shahrake Qods,990000000
146,3,TRUE,TRUE,TRUE,Saadat Abad,10800000000
90,3,TRUE,TRUE,FALSE,Salsabil,2550000000
60,2,FALSE,TRUE,FALSE,Shahrake Azadi,1680000000
130,3,TRUE,TRUE,TRUE,Shahrake Gharb,14300000000
85,2,TRUE,TRUE,FALSE,Air force,2700000000
80,1,FALSE,TRUE,FALSE,Shahrake Qods,560000000
132,3,TRUE,TRUE,TRUE,Pasdaran,9900000000
115,2,TRUE,TRUE,TRUE,Tarasht,4600000000
70,2,FALSE,TRUE,FALSE,Pirouzi,1550000000
145,3,TRUE,TRUE,TRUE,Pirouzi,3900000000
88,2,TRUE,TRUE,TRUE,Punak,2980000000
54,1,FALSE,TRUE,FALSE,Beryanak,830000000
65,2,TRUE,TRUE,FALSE,Pirouzi,1650000000
70,1,TRUE,TRUE,FALSE,Dehkade Olampic,2000000000
63,1,TRUE,TRUE,TRUE,Ostad Moein,1380000000
190,3,TRUE,TRUE,TRUE,Zaferanieh,13000000000
57,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,1200000000
144,3,TRUE,TRUE,TRUE,Velenjak,12000000000
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3450000000
65,2,FALSE,TRUE,TRUE,West Pars,2000000000
88,3,FALSE,FALSE,TRUE,Parand,520000000
74,2,TRUE,TRUE,TRUE,Darband,4100000000
76,2,FALSE,FALSE,FALSE,Parand,365000000
88,2,FALSE,FALSE,TRUE,Parand,580000000
49,1,TRUE,TRUE,TRUE,Punak,2694000000
287,5,TRUE,TRUE,FALSE,Vanak,57500000000
95,2,TRUE,TRUE,FALSE,Punak,3900000000
65,1,TRUE,TRUE,TRUE,Air force,1690000000
86,2,TRUE,TRUE,TRUE,Niavaran,5580000000
86,2,TRUE,TRUE,TRUE,Kamranieh,5500000000
90,2,TRUE,TRUE,TRUE,Golestan,690000000
62,2,TRUE,TRUE,FALSE,Ekhtiarieh,3300000000
157,3,TRUE,TRUE,TRUE,Gheitarieh,13600000000
90,2,TRUE,TRUE,TRUE,Southern Chitgar,690000000
190,3,TRUE,TRUE,TRUE,Gheitarieh,15500000000
90,2,TRUE,TRUE,TRUE,Railway,1315000000
150,3,TRUE,TRUE,TRUE,Gheitarieh,11000000000
70,2,TRUE,TRUE,TRUE,Shahrake Qods,735000000
91,2,TRUE,TRUE,TRUE,Tehran Now,3000000000
155,3,TRUE,TRUE,TRUE,Gheitarieh,14700000000
245,3,TRUE,TRUE,TRUE,Niavaran,21560000000
120,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,5000000000
150,2,TRUE,TRUE,TRUE,Gheitarieh,13000000000
65,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2250000000
106,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3900000000
100,2,TRUE,TRUE,TRUE,Gheitarieh,8400000000
125,2,TRUE,TRUE,TRUE,Gheitarieh,11000000000
57,1,TRUE,TRUE,TRUE,Feiz Garden,1890000000
160,3,TRUE,TRUE,TRUE,Niavaran,16800000000
43,1,FALSE,TRUE,TRUE,Beryanak,1200000000
115,3,TRUE,TRUE,TRUE,Feiz Garden,3500000000
80,2,TRUE,TRUE,TRUE,Feiz Garden,2900000000
93,2,TRUE,TRUE,TRUE,Southern Janatabad,4600000000
65,2,TRUE,FALSE,TRUE,Qasr-od-Dasht,2050000000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,3000000000
200,2,TRUE,TRUE,FALSE,Andisheh,2000000000
135,3,TRUE,TRUE,TRUE,Shahrake Gharb,9000000000
63,2,FALSE,TRUE,FALSE,Azarbaijan,1340000000
53,1,TRUE,TRUE,TRUE,Azarbaijan,1500000000
50,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,810000000
72,2,TRUE,TRUE,FALSE,Qasr-od-Dasht,1615000000
148,3,TRUE,TRUE,TRUE,Saadat Abad,12500000000
80,2,TRUE,TRUE,TRUE,Azarbaijan,2480000000
60,2,TRUE,TRUE,TRUE,Andisheh,950000000
102,2,TRUE,TRUE,TRUE,Shahrake Gharb,9898000000
95,2,TRUE,TRUE,TRUE,Mirdamad,5500000000
83,2,TRUE,TRUE,TRUE,Ray,1700000000
95,2,TRUE,TRUE,TRUE,Gheitarieh,8300000000
83,2,TRUE,TRUE,TRUE,Salsabil,2300000000
60,1,TRUE,TRUE,TRUE,Northern Chitgar,875000000
65,2,TRUE,TRUE,TRUE,Jeyhoon,1400000000
90,2,TRUE,TRUE,TRUE,Gheitarieh,8200000000
200,3,TRUE,TRUE,TRUE,Heravi,14000000000
53,1,TRUE,TRUE,TRUE,Jeyhoon,1420000000
43,1,TRUE,TRUE,TRUE,Beryanak,1250000000
97,2,TRUE,TRUE,TRUE,Southern Janatabad,3880000000
42,1,TRUE,FALSE,TRUE,Jeyhoon,960000000
120,2,TRUE,TRUE,TRUE,Abazar,3880000000
97,2,TRUE,TRUE,TRUE,Sattarkhan,3580000000
97,2,TRUE,TRUE,TRUE,Southern Janatabad,3500000000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,3280000000
97,2,TRUE,TRUE,TRUE,Central Janatabad,3600000000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,3680000000
198,3,TRUE,TRUE,TRUE,Gheitarieh,13500000000
929,5,TRUE,TRUE,FALSE,Zafar,80000000000
90,2,TRUE,TRUE,TRUE,Punak,4680000000
150,3,TRUE,TRUE,TRUE,Punak,9400000000
136,3,TRUE,TRUE,TRUE,Southern Janatabad,6200000000
120,2,TRUE,TRUE,TRUE,Southern Janatabad,4100000000
90,2,TRUE,TRUE,TRUE,Punak,3520000000
550,3,TRUE,TRUE,FALSE,Absard,4500000000
50,1,TRUE,TRUE,TRUE,Punak,2500000000
90,2,TRUE,TRUE,TRUE,Mirdamad,6000000000
55,1,TRUE,TRUE,TRUE,Punak,2300000000
75,2,TRUE,TRUE,TRUE,Jeyhoon,2350000000
47,1,TRUE,TRUE,TRUE,Punak,2100000000
65,2,TRUE,TRUE,FALSE,Punak,2250000000
420,4,TRUE,TRUE,TRUE,Zaferanieh,92400000000
124,3,TRUE,TRUE,TRUE,Southern Janatabad,5950000000
86,2,TRUE,TRUE,TRUE,Punak,4250000000
70,1,TRUE,TRUE,TRUE,Punak,3100000000
181,3,TRUE,TRUE,TRUE,Velenjak,13600000000
68,2,TRUE,TRUE,FALSE,Punak,2230000000
85,2,TRUE,TRUE,TRUE,Yaftabad,1250000000
67,2,TRUE,TRUE,TRUE,Punak,2600000000
72,1,TRUE,TRUE,TRUE,Ozgol,4500000000
145,3,TRUE,TRUE,TRUE,Central Janatabad,6150000000
116,2,TRUE,TRUE,TRUE,Shahrake Gharb,9860000000
65,1,TRUE,TRUE,TRUE,Northern Janatabad,2700000000
125,2,TRUE,TRUE,TRUE,Ozgol,9300000000
143,3,TRUE,TRUE,TRUE,Saadat Abad,11200000000
150,3,TRUE,TRUE,TRUE,Saadat Abad,14800000000
88,2,TRUE,TRUE,TRUE,Southern Janatabad,2560000000
380,4,TRUE,TRUE,TRUE,Elahieh,50000000000
95,2,TRUE,TRUE,TRUE,Ostad Moein,2990000000
58,1,TRUE,TRUE,TRUE,Shahran,2850000000
190,3,TRUE,TRUE,TRUE,Farmanieh,25000000000
120,2,TRUE,TRUE,TRUE,Ekhtiarieh,7700000000
130,3,TRUE,TRUE,TRUE,Shahrakeh Naft,7500000000
85,2,TRUE,TRUE,FALSE,Punak,2800000000
100,2,TRUE,TRUE,FALSE,Islamshahr,1100000000
115,2,TRUE,TRUE,TRUE,Gheitarieh,9500000000
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2480000000
125,2,TRUE,TRUE,TRUE,Punak,6000000000
110,2,TRUE,TRUE,TRUE,Punak,3900000000
96,2,TRUE,TRUE,TRUE,Punak,4150000000
75,2,TRUE,TRUE,FALSE,Islamshahr,1250000000
105,2,TRUE,TRUE,TRUE,Central Janatabad,4300000000
160,3,TRUE,TRUE,TRUE,Heravi,7000000000
76,2,TRUE,TRUE,TRUE,Jeyhoon,1800000000
290,4,TRUE,TRUE,TRUE,Zaferanieh,15950000000
110,2,FALSE,TRUE,TRUE,Zafar,5550000000
198,4,TRUE,TRUE,FALSE,Andisheh,5200000000
105,2,TRUE,TRUE,TRUE,Andisheh,1930000000
90,2,TRUE,TRUE,TRUE,Islamshahr,1098000000
63,1,TRUE,TRUE,TRUE,Islamshahr,882000000
100,2,TRUE,TRUE,TRUE,Central Janatabad,3600000000
117,3,TRUE,TRUE,TRUE,Islamshahr,1990000000
91,2,TRUE,TRUE,FALSE,Islamshahr,1640000000
60,1,TRUE,TRUE,FALSE,Islamshahr,780000000
110,2,TRUE,TRUE,TRUE,Islamshahr,2530000000
96,2,TRUE,TRUE,TRUE,Ostad Moein,2990000000
113,2,TRUE,TRUE,TRUE,Ekhtiarieh,4300000000
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,295000000
74,2,TRUE,TRUE,TRUE,Southern Janatabad,2800000000
155,3,TRUE,TRUE,TRUE,Dorous,9800000000
125,2,TRUE,TRUE,TRUE,Ostad Moein,3900000000
49,1,TRUE,FALSE,TRUE,Dezashib,3150000000
148,3,TRUE,TRUE,TRUE,Saadat Abad,12580000000
134,3,TRUE,TRUE,TRUE,Qasr-od-Dasht,2950000000
90,2,TRUE,TRUE,TRUE,Central Janatabad,3600000000
110,1,TRUE,TRUE,TRUE,Central Janatabad,4450000000
115,2,TRUE,TRUE,TRUE,Punak,5405000000
90,2,TRUE,TRUE,TRUE,Darabad,5300000000
95,2,TRUE,TRUE,TRUE,North Program Organization,4300000000
105,2,TRUE,TRUE,TRUE,Pardis,750000000
63,2,TRUE,TRUE,TRUE,Amir Bahador,1638000000
185,3,TRUE,TRUE,TRUE,Pasdaran,13000000000
250,3,TRUE,TRUE,TRUE,Elahieh,40000000000
88,2,TRUE,TRUE,FALSE,Northern Janatabad,3850000000
95,2,TRUE,TRUE,TRUE,Southern Program Organization,4300000000
108,2,TRUE,TRUE,TRUE,Heravi,6400000000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,3780000000
